generation,N_shifts,logPrior,logLik,eventRate,acceptRate
22215000,53,319.86,-28047.4,56.7569,0.3944
22220000,52,342.377,-28056.8,48.7792,0.42
22225000,50,325.319,-28059.8,47.3725,0.4128
22230000,50,332.129,-28079.6,49.8108,0.4062
22235000,58,377.834,-28075.4,42.4896,0.409
22240000,53,331.609,-28083.6,42.0255,0.4046
22245000,43,277.156,-28078.2,47.6877,0.4046
22250000,41,265.799,-28084.5,40.1984,0.3992
22255000,36,226.78,-28082.6,27.0967,0.3922
22260000,34,221.578,-28080.3,36.4394,0.3688
22265000,36,225.853,-28104.7,41.6686,0.383
22270000,33,218.858,-28086.4,32.0164,0.3742
22275000,44,289.987,-28102,56.9053,0.3852
22280000,40,247.805,-28116.6,41.5802,0.408
22285000,40,261.117,-28111.4,41.8572,0.3914
22290000,36,234.902,-28090.8,29.724,0.3838
22295000,32,214.959,-28094.1,22.8939,0.3774
22300000,36,236.842,-28087.5,38.823,0.3414
22305000,43,270.771,-28104.1,40.6481,0.3838
22310000,38,243.649,-28114.4,33.1793,0.372
22315000,41,270.337,-28110.2,50.7135,0.3982
22320000,40,267.295,-28100.4,50.4903,0.3902
22325000,47,303.318,-28095.1,45.0404,0.3954
22330000,47,309.024,-28103.6,40.1158,0.388
22335000,43,286.446,-28093,46.8632,0.3796
22340000,37,244.547,-28083.2,35.9881,0.3718
22345000,37,236.992,-28067.8,40.6516,0.3548
22350000,40,236.71,-28084,41.2128,0.3612
22355000,48,297.125,-28065.2,70.7509,0.3648
22360000,52,337.121,-28071.8,49.6103,0.387
22365000,47,301.194,-28071.9,50.4491,0.398
22370000,40,246.237,-28066.7,44.8326,0.3804
22375000,42,268.909,-28075.5,41.7598,0.3898
22380000,51,316.088,-28077.5,52.8042,0.3904
22385000,46,291.218,-28069,45.2936,0.3812
22390000,42,254.138,-28067.5,55.376,0.3734
22395000,51,320.233,-28072,51.6179,0.3826
22400000,39,255.476,-28072.2,35.8575,0.3836
22405000,43,282.548,-28085.3,39.7874,0.366
22410000,35,216.109,-28081.4,28.6021,0.376
22415000,32,211.181,-28081.9,39.249,0.3782
22420000,35,216.224,-28095.6,42.6269,0.3622
22425000,36,232.334,-28096.1,46.8319,0.357
22430000,32,206.167,-28094.8,34.6402,0.3544
22435000,34,221.448,-28098.4,37.3066,0.3766
22440000,36,230.929,-28097,42.9886,0.378
22445000,39,247.897,-28098.2,31.693,0.3758
22450000,39,242.572,-28093.9,40.9814,0.4056
22455000,40,255.814,-28082.3,38.6151,0.3806
22460000,34,224.845,-28106.8,34.306,0.3888
22465000,41,268.955,-28089.4,42.4678,0.3864
22470000,37,244.777,-28084.9,32.695,0.3944
22475000,31,196.135,-28095.9,39.4474,0.3632
22480000,36,242.473,-28087.3,37.9543,0.3564
22485000,31,200.177,-28076,27.7394,0.374
22490000,33,211.945,-28084.1,38.1734,0.3434
22495000,33,221.35,-28090.5,44.6856,0.3366
22500000,34,221.537,-28087,43.4692,0.3524
22505000,39,244.452,-28059.5,33.9679,0.372
22510000,43,265.661,-28064.7,41.21,0.385
22515000,47,301.168,-28054.6,47.7581,0.3934
22520000,50,332.027,-28045,46.5483,0.3732
22525000,54,338.435,-28076,83.2717,0.3918
22530000,60,366.935,-28074.7,59.1151,0.405
22535000,53,326.683,-28084.9,52.6481,0.4078
22540000,59,369.769,-28073.8,51.1535,0.4118
22545000,59,374.112,-28073.9,62.9862,0.381
22550000,57,372.736,-28060,64.4371,0.4014
22555000,58,352.533,-28065.8,48.1455,0.4068
22560000,49,299.224,-28049,46.628,0.3958
22565000,54,344.232,-28081.4,47.5035,0.3938
22570000,53,333.246,-28072.6,54.1757,0.4144
22575000,46,298.537,-28065.8,54.9244,0.3904
22580000,42,282.955,-28055.7,32.7332,0.3782
22585000,55,369.306,-28069.7,53.7035,0.388
22590000,55,343.353,-28100,50.4134,0.3996
22595000,50,313.052,-28077.6,55.769,0.3922
22600000,50,310.164,-28068.6,45.8556,0.4034
22605000,47,295.845,-28080.8,47.1679,0.3972
22610000,40,256.722,-28082.1,37.4199,0.3824
22615000,45,284.935,-28080.9,37.6252,0.3756
22620000,42,271.333,-28094,35.15,0.3756
22625000,44,280.082,-28080.5,35.5405,0.397
22630000,40,255.154,-28066.3,52.5589,0.3752
22635000,51,318.74,-28072.2,50.7978,0.3898
22640000,40,259.314,-28075.1,42.6944,0.3854
22645000,43,268.932,-28088.7,36.4745,0.3706
22650000,39,247.668,-28098.4,37.8209,0.3786
22655000,39,242.351,-28100.5,32.3406,0.37
22660000,39,240.346,-28099.7,43.5834,0.3714
22665000,37,228.623,-28097.3,29.1551,0.3592
22670000,32,197.385,-28113,38.5847,0.3666
22675000,34,217.738,-28102.7,45.7363,0.377
22680000,37,240.699,-28104.5,27.1484,0.3752
22685000,47,298.565,-28103.1,30.413,0.3994
22690000,40,254.87,-28094.5,39.064,0.4134
22695000,38,253.575,-28096.7,55.0435,0.389
22700000,40,265.988,-28089.4,37.7822,0.3982
22705000,36,235.479,-28105.1,49.8461,0.3764
22710000,41,286.484,-28091.7,42.8737,0.3928
22715000,40,263.076,-28086.9,41.6579,0.391
22720000,42,274.618,-28099,43.2747,0.3942
22725000,32,195.606,-28102.4,38.2377,0.388
22730000,33,219.19,-28103.4,34.7042,0.3696
22735000,32,207.433,-28087.3,39.7515,0.364
22740000,29,186.856,-28110.5,24.3807,0.3636
22745000,26,167.646,-28106.1,24.1908,0.367
22750000,26,165.901,-28114.6,21.7696,0.364
22755000,29,185.349,-28109.6,37.4505,0.3364
22760000,38,245.114,-28092.3,40.6121,0.3644
22765000,38,239.016,-28091.5,42.0765,0.3808
22770000,41,258.796,-28089,43.2707,0.3692
22775000,40,258.675,-28083.1,47.173,0.379
22780000,40,265.159,-28080.8,37.1054,0.382
22785000,41,258.419,-28087.6,45.6346,0.393
22790000,43,247.929,-28088.7,48.6799,0.4026
22795000,41,259.746,-28094.9,37.1765,0.3842
22800000,49,322.68,-28100.4,41.1499,0.3894
22805000,37,247.786,-28100.7,40.208,0.4008
22810000,31,210.809,-28099.4,33.5482,0.3706
22815000,38,260.469,-28106,43.962,0.3662
22820000,39,268.05,-28084.8,34.9278,0.3716
22825000,37,248.007,-28089,38.4684,0.3806
22830000,39,262.443,-28092.8,58.2954,0.3754
22835000,46,296.255,-28082.8,36.0007,0.3778
22840000,45,294.386,-28095.1,56.8355,0.4012
22845000,44,290.457,-28091.7,36.2077,0.3868
22850000,42,270.101,-28084.9,41.9182,0.3768
22855000,45,289.68,-28092.6,45.4976,0.384
22860000,47,295.832,-28088.8,44.3453,0.3924
22865000,39,254.816,-28072.3,37.7927,0.3794
22870000,36,233.439,-28077.9,34.1381,0.3712
22875000,41,260.634,-28105.6,38.4101,0.381
22880000,42,285.277,-28085,39.9855,0.372
22885000,46,303.205,-28113.4,47.8148,0.395
22890000,39,249.071,-28087.6,41.2986,0.3884
22895000,48,307.105,-28087.2,42.8217,0.3864
22900000,40,250.415,-28073.8,44.9156,0.4028
22905000,48,301.242,-28091.7,52.6402,0.3864
22910000,39,258.634,-28091.1,35.2146,0.3738
22915000,38,247.12,-28098.9,42.3894,0.3776
22920000,38,246.41,-28100.3,40.5055,0.3824
22925000,40,269.798,-28101.3,39.1329,0.3718
22930000,37,244.031,-28079.6,38.579,0.3916
22935000,34,220.701,-28080,32.0957,0.3646
22940000,36,227.157,-28090.7,36.8729,0.3842
22945000,40,259.354,-28086.3,41.5837,0.3822
22950000,46,296.232,-28086.6,57.7994,0.3924
22955000,40,243.047,-28089.8,46.8251,0.4064
22960000,38,238.462,-28084.4,32.9321,0.3828
22965000,34,208.238,-28084.5,46.1739,0.3708
22970000,36,218.133,-28081.3,62.0167,0.3628
22975000,46,294.766,-28072.4,45.0277,0.3842
22980000,45,288.97,-28074.9,34.8871,0.3898
22985000,54,340.107,-28075.6,54.0852,0.3868
22990000,50,324.335,-28045.9,57.7923,0.3948
22995000,49,312.083,-28060.3,49.1916,0.3882
23000000,54,347.991,-28069.3,59.3607,0.394
23005000,42,264.592,-28084.6,40.25,0.394
23010000,45,292.205,-28082.2,34.0105,0.3826
23015000,44,280.448,-28089.6,41.9719,0.3982
23020000,55,351.224,-28083.2,51.5802,0.4012
23025000,57,368.742,-28074.5,54.8515,0.3942
23030000,54,346.028,-28082.2,40.6611,0.4058
23035000,56,351.729,-28081.4,62.0761,0.4016
23040000,56,353.822,-28085.8,45.5401,0.4098
23045000,43,288.583,-28081.1,38.1351,0.4008
23050000,43,277.278,-28067.9,35.3118,0.392
23055000,51,321.916,-28067.4,43.2816,0.3932
23060000,50,318.967,-28068,40.0412,0.3862
23065000,46,290.732,-28080,42.2079,0.3768
23070000,44,280.648,-28078.4,46.6469,0.3746
23075000,45,282.911,-28091.5,48.4338,0.3896
23080000,43,259.688,-28090.3,44.8488,0.3652
23085000,43,263.473,-28073,34.5857,0.3934
23090000,44,286.488,-28090.4,46.8352,0.3598
23095000,44,279.294,-28074.7,35.3327,0.3654
23100000,45,281.574,-28081.7,41.7863,0.385
23105000,54,335.22,-28073.1,59.56,0.3956
23110000,61,377.767,-28073.4,57.7183,0.3964
23115000,48,291.113,-28076.3,53.5171,0.3944
23120000,54,335.888,-28090.1,58.2969,0.3958
23125000,53,308.64,-28077.3,41.1976,0.3908
23130000,55,346.564,-28079.4,58.6882,0.4014
23135000,42,264.507,-28064.2,41.4281,0.386
23140000,50,316.305,-28061.9,54.6517,0.3862
23145000,46,289.839,-28070.2,31.2172,0.3972
23150000,45,287.371,-28071.3,50.0934,0.3858
23155000,54,341.73,-28076.3,56.7389,0.4074
23160000,42,267.379,-28087.2,46.5376,0.3856
23165000,52,327.802,-28088.3,48.2629,0.373
23170000,46,292.014,-28085.5,41.4584,0.4048
23175000,40,253.732,-28071,50.467,0.3704
23180000,40,251.761,-28076.8,57.3563,0.367
23185000,46,288.957,-28078.8,42.8716,0.3806
23190000,42,271.277,-28080,52.4847,0.386
23195000,41,265.279,-28079.3,39.7179,0.3966
23200000,40,262.457,-28074.6,57.787,0.381
23205000,42,263.502,-28084,37.085,0.3908
23210000,36,226.187,-28095.1,39.511,0.385
23215000,40,260.833,-28101.8,38.0614,0.3754
23220000,46,285.339,-28091.7,42.8119,0.3878
23225000,43,276.786,-28090.7,43.6704,0.3936
23230000,45,283.226,-28079.3,47.8903,0.3676
23235000,46,271.106,-28085,50.4854,0.389
23240000,40,247.817,-28094.3,38.5556,0.3918
23245000,36,228.921,-28080.6,34.9153,0.3506
23250000,36,234.217,-28089.8,33.2237,0.3762
23255000,41,261.89,-28083.8,38.4574,0.3736
23260000,38,243.898,-28089.6,37.0789,0.3898
23265000,42,265.952,-28096,38.197,0.375
23270000,43,279.478,-28072.7,39.6032,0.3902
23275000,39,255.454,-28072,34.5589,0.3836
23280000,37,240.279,-28081,50.2633,0.3718
23285000,50,308.488,-28106.7,43.2069,0.3696
23290000,43,287.322,-28077.4,48.9104,0.3906
23295000,46,285.392,-28089.9,68.923,0.4016
23300000,38,254.526,-28085.3,46.6041,0.379
23305000,41,264.721,-28079.9,46.5019,0.3988
23310000,49,325.968,-28086.9,46.0155,0.3794
23315000,45,303.926,-28075.1,43.1124,0.391
23320000,41,276.472,-28088.8,41.8067,0.395
23325000,38,252.018,-28084.4,48.2768,0.4006
23330000,39,253.7,-28101.1,49.4717,0.3896
23335000,35,229.343,-28088.6,27.1672,0.3616
23340000,38,250.305,-28102.5,38.2118,0.3804
23345000,34,223.598,-28095.4,37.3101,0.3824
23350000,33,211.907,-28107.6,37.0595,0.346
23355000,33,219.483,-28085.2,40.1546,0.3572
23360000,29,196.208,-28093.1,33.7937,0.358
23365000,36,220.967,-28098.4,28.3793,0.3584
23370000,35,222.697,-28084.4,36.0817,0.3636
23375000,35,230.201,-28091.8,37.1266,0.3704
23380000,33,222.217,-28092.1,41.2218,0.364
23385000,45,287.658,-28112.4,48.4091,0.397
23390000,44,286.006,-28087.8,38.1652,0.386
23395000,48,307.345,-28080.4,52.8522,0.3888
23400000,41,260.954,-28078.7,47.9524,0.3898
23405000,35,224.483,-28092.5,37.8532,0.3894
23410000,36,239.564,-28095.6,23.2027,0.3782
23415000,43,284.317,-28087,38.2984,0.4032
23420000,40,261.955,-28097.7,48.8787,0.388
23425000,41,264.991,-28089.9,41.131,0.3942
23430000,36,244.577,-28077.1,35.9896,0.363
23435000,38,259.957,-28072,38.5676,0.3604
23440000,31,204.103,-28069.1,22.0076,0.3514
23445000,49,316.011,-28069.6,33.9747,0.378
23450000,45,288.705,-28058.1,55.4346,0.3898
23455000,42,266.706,-28074.3,35.8605,0.3602
23460000,39,249.398,-28077.8,41.8329,0.3752
23465000,40,259.541,-28080.3,44.6036,0.3594
23470000,37,242.282,-28061.6,28.0737,0.36
23475000,44,272.244,-28063.4,52.7856,0.3714
23480000,49,309.853,-28076.4,52.1381,0.377
23485000,57,367.196,-28062.6,50.3296,0.393
23490000,51,328.913,-28074.6,58.3641,0.3882
23495000,54,334.896,-28064.5,70.2034,0.408
23500000,49,312.386,-28052.7,45.3053,0.3912
23505000,52,319.725,-28060.7,56.0411,0.399
23510000,44,277.739,-28048.3,47.6753,0.3922
23515000,42,255.032,-28072.7,42.1753,0.3708
23520000,45,275.743,-28060.3,52.8332,0.3786
23525000,48,297.165,-28064.6,45.0055,0.3738
23530000,48,300.472,-28059.7,47.6671,0.387
23535000,49,303.9,-28056.9,50.6586,0.3882
23540000,48,309.839,-28060.1,60.613,0.39
23545000,41,268.563,-28045.7,39.64,0.3928
23550000,46,304.027,-28048.7,43.3286,0.3566
23555000,43,258.016,-28055.2,35.2918,0.3738
23560000,48,319.283,-28051,40.2425,0.3628
23565000,47,298.514,-28052,45.7816,0.3834
23570000,43,265.535,-28057.3,56.2842,0.3782
23575000,47,293.893,-28054.9,40.2469,0.3822
23580000,51,327.802,-28054.4,50.6125,0.3868
23585000,48,289.474,-28055.1,46.6249,0.4006
23590000,53,336.321,-28063.5,51.64,0.4002
23595000,54,344.244,-28059.5,55.7872,0.395
23600000,43,274.125,-28050.5,38.9884,0.388
23605000,49,307.246,-28058.6,46.6793,0.3938
23610000,47,294.5,-28067.7,34.0585,0.387
23615000,50,321.779,-28058,49.8257,0.4024
23620000,56,345.639,-28062.2,62.3777,0.416
23625000,56,349.704,-28055.1,49.4574,0.402
23630000,44,278.261,-28052.1,36.9531,0.3912
23635000,42,272.282,-28050.7,39.2204,0.3884
23640000,50,320.753,-28055.8,42.3363,0.369
23645000,50,323.211,-28053.9,49.2933,0.3934
23650000,50,316.727,-28046.9,45.0887,0.396
23655000,58,372.819,-28037,55.7557,0.4042
23660000,59,379.284,-28050.7,51.9812,0.4072
23665000,59,385.025,-28046.2,64.3849,0.4092
23670000,58,366.345,-28059.9,60.2781,0.408
23675000,52,329.397,-28062.8,72.01,0.39
23680000,45,277.163,-28046.2,61.0886,0.3934
23685000,52,336.599,-28046.6,44.4033,0.392
23690000,56,360.356,-28053.7,66.3281,0.4158
23695000,56,353.544,-28046.8,63.7966,0.4046
23700000,59,373.265,-28062.3,51.9112,0.3962
23705000,56,349.398,-28069.1,51.75,0.4068
23710000,56,358.101,-28050.3,56.2198,0.4122
23715000,61,383.099,-28073.7,62.3241,0.4128
23720000,61,393.603,-28076.5,66.1393,0.4056
23725000,45,290.236,-28066.4,40.498,0.4082
23730000,46,293.605,-28078.2,44.6802,0.3748
23735000,45,288.357,-28063.5,56.1777,0.378
23740000,46,286.446,-28065.8,44.4203,0.3904
23745000,49,312.569,-28070.4,49.7351,0.3932
23750000,58,369.314,-28067.4,58.2026,0.3938
23755000,52,340.098,-28069.9,40.1279,0.3972
23760000,51,325.862,-28075.7,43.3402,0.392
23765000,55,362.821,-28075.7,42.1868,0.4122
23770000,45,284.125,-28072.9,51.4234,0.4062
23775000,43,277.596,-28080.1,44.272,0.3874
23780000,41,250.469,-28094.8,44.5935,0.3818
23785000,44,274.999,-28084.9,41.7181,0.3788
23790000,41,263.845,-28086.8,40.6421,0.3864
23795000,42,270.133,-28076,46.9958,0.3822
23800000,54,342.442,-28081.9,43.4186,0.4174
23805000,50,316.253,-28080.6,46.2785,0.4224
23810000,52,323.02,-28073.4,44.9419,0.4014
23815000,60,379.935,-28080.7,50.5322,0.419
23820000,49,310.162,-28063.2,70.6372,0.4156
23825000,45,285.184,-28067.9,41.0399,0.4044
23830000,49,313.469,-28067.1,48.5427,0.3938
23835000,50,325.668,-28068.7,39.2473,0.399
23840000,52,332.812,-28090.1,53.8215,0.3896
23845000,45,290.264,-28083.8,43.0372,0.387
23850000,45,293.605,-28079.1,32.7838,0.409
23855000,47,303.973,-28072.1,54.5943,0.3974
23860000,45,283.039,-28077.2,35.2337,0.3992
23865000,44,287.757,-28072.1,45.637,0.3848
23870000,44,277.91,-28079.9,41.4472,0.3994
23875000,41,254.514,-28074,48.1209,0.3858
23880000,45,277.212,-28088.4,44.7983,0.3954
23885000,41,251.552,-28088.9,43.9342,0.3938
23890000,46,291.308,-28075.8,43.4306,0.3894
23895000,45,270.801,-28078.8,45.5118,0.38
23900000,43,267.189,-28073.7,44.4153,0.3854
23905000,44,290.386,-28071.8,32.1882,0.3824
23910000,52,346.895,-28068.3,50.9367,0.389
23915000,56,355.487,-28069.6,58.185,0.394
23920000,52,328.324,-28055.7,43.6284,0.4132
23925000,45,284.965,-28060.7,38.5653,0.3994
23930000,56,354.391,-28054.6,54.1797,0.402
23935000,71,444.376,-28064.2,77.3767,0.417
23940000,69,424.108,-28072.8,56.6431,0.4152
23945000,66,418.174,-28065.3,57.2769,0.4164
23950000,61,375.192,-28059.3,59.1226,0.4044
23955000,55,333.631,-28058.3,50.1798,0.412
23960000,44,266.383,-28058.9,58.0068,0.3888
23965000,47,288.394,-28049.3,50.3588,0.3826
23970000,48,285.402,-28060.3,54.1169,0.357
23975000,54,337.059,-28059,52.1521,0.4
23980000,64,406.944,-28066.6,53.1112,0.3944
23985000,61,386.105,-28056.8,72.3686,0.402
23990000,56,360.643,-28058,67.6512,0.4156
23995000,54,334.458,-28068.6,54.9849,0.404
24000000,54,339.726,-28051.2,70.9946,0.4072
24005000,53,330.724,-28055.6,44.6407,0.3942
24010000,59,382.984,-28045.3,52.6375,0.386
24015000,56,359.885,-28056.8,58.4306,0.3868
24020000,49,316.05,-28044.6,36.4076,0.3962
24025000,51,332.575,-28068.9,45.0236,0.405
24030000,58,376.698,-28076,45.9924,0.3946
24035000,51,330.04,-28087.2,56.3988,0.4056
24040000,44,275.068,-28085.7,45.7895,0.3872
24045000,39,248.402,-28079.4,42.214,0.3874
24050000,48,313.16,-28081.3,53.8458,0.3878
24055000,44,287.182,-28085.8,51.4274,0.41
24060000,44,286.815,-28082.2,41.5375,0.3934
24065000,40,248.19,-28071.7,42.5459,0.3852
24070000,42,262.771,-28070.9,49.2039,0.382
24075000,49,297.928,-28057.7,53.5368,0.3886
24080000,48,303.343,-28072.4,62.2058,0.3966
24085000,49,308.217,-28072.3,48.0966,0.402
24090000,51,331.145,-28066.3,49.0063,0.3822
24095000,54,353.064,-28057.6,57.1696,0.3798
24100000,50,323.322,-28055.1,52.993,0.3886
24105000,54,341.958,-28053,55.7867,0.379
24110000,50,317.892,-28064.4,41.7326,0.3906
24115000,58,370.761,-28075.7,62.7316,0.4034
24120000,57,362.247,-28062.5,48.6953,0.3968
24125000,55,346.719,-28052.1,54.8136,0.4152
24130000,54,342.097,-28051.8,48.8914,0.389
24135000,50,318.921,-28045.9,50.0191,0.3842
24140000,47,288.143,-28048.4,39.2453,0.3812
24145000,41,259.059,-28044.4,42.1945,0.3756
24150000,37,236.787,-28056.3,26.5481,0.365
24155000,38,231.94,-28061.4,38.4634,0.3516
24160000,43,250.818,-28055.3,48.2092,0.374
24165000,51,323.391,-28059,43.0566,0.4054
24170000,53,339.12,-28071.4,52.0752,0.4064
24175000,46,291.738,-28081.1,35.8662,0.3974
24180000,40,253.564,-28093.4,47.6311,0.3938
24185000,43,267.22,-28083.3,44.582,0.384
24190000,48,302.112,-28068.4,47.1222,0.3992
24195000,48,302.554,-28084,35.8513,0.4012
24200000,47,304.699,-28066.3,45.1454,0.3804
24205000,40,260.667,-28084.9,46.7933,0.3856
24210000,42,273.072,-28085.8,39.1058,0.4056
24215000,40,258.732,-28080.3,34.8905,0.3828
24220000,43,278.43,-28079.2,37.8857,0.373
24225000,42,267.633,-28106,39.9068,0.397
24230000,41,266.112,-28080.3,34.8609,0.3826
24235000,41,268.044,-28079.4,26.772,0.3888
24240000,35,209.855,-28089.4,36.2687,0.3774
24245000,35,226.218,-28077.1,48.1811,0.38
24250000,43,275.409,-28089.2,47.2279,0.3444
24255000,42,260.669,-28062.9,40.3307,0.3648
24260000,43,267.11,-28076,60.8708,0.3868
24265000,41,265.36,-28073.6,40.4062,0.3822
24270000,47,301.919,-28079,40.8095,0.3802
24275000,60,369.762,-28078.9,65.7334,0.4106
24280000,48,292.821,-28057.9,62.6107,0.4052
24285000,52,329.577,-28051.5,52.6792,0.3858
24290000,54,340.764,-28051.6,49.5089,0.3936
24295000,54,335.835,-28039.8,56.8468,0.4054
24300000,52,316.128,-28044.5,47.4455,0.4032
24305000,53,326.744,-28051.5,40.6883,0.4034
24310000,57,352.68,-28039.8,64.8681,0.4038
24315000,62,390.375,-28067.3,67.7795,0.4106
24320000,63,397.773,-28063.2,50.5738,0.4074
24325000,51,335.224,-28055.9,49.0049,0.389
24330000,53,346.053,-28059.8,49.987,0.3934
24335000,55,352.953,-28063.7,51.3095,0.405
24340000,61,398.368,-28057.9,70.8014,0.4048
24345000,58,372.427,-28065.2,49.1831,0.4084
24350000,52,330.084,-28068.8,51.5594,0.4102
24355000,48,307.852,-28078.3,52.5106,0.3984
24360000,52,330.7,-28095.8,48.4146,0.3894
24365000,52,330.347,-28078.2,53.2934,0.4126
24370000,39,256.252,-28073.7,51.5772,0.3944
24375000,41,261.029,-28090.8,38.0958,0.4064
24380000,34,212.707,-28099.8,29.9244,0.3894
24385000,30,191.742,-28095.7,31.0325,0.3624
24390000,27,179.053,-28093.3,29.0748,0.359
24395000,30,192.21,-28095.1,26.3198,0.3582
24400000,36,225.904,-28091.4,31.764,0.3722
24405000,35,213.615,-28104.1,35.0132,0.3818
24410000,35,218.741,-28111,41.2711,0.3776
24415000,31,198.163,-28101.1,32.9449,0.378
24420000,30,198.963,-28099.9,26.7741,0.3694
24425000,33,211.204,-28099.3,32.9109,0.369
24430000,41,262.286,-28098.6,39.3068,0.3866
24435000,33,220.37,-28094.3,35.7518,0.3658
24440000,29,194.288,-28090.4,26.1429,0.3796
24445000,30,192.744,-28098.7,35.3193,0.374
24450000,32,201.37,-28099.8,34.3397,0.3584
24455000,32,205.881,-28103.5,30.1255,0.3674
24460000,30,199.161,-28099.9,30.748,0.382
24465000,26,173.248,-28095,27.3401,0.3654
24470000,28,188.299,-28103.3,23.6211,0.3314
24475000,33,212.698,-28109.2,36.4484,0.3766
24480000,32,203.636,-28091.2,30.1677,0.3942
24485000,32,210.289,-28096.7,38.6122,0.3756
24490000,32,210.91,-28105.5,37.0216,0.3908
24495000,30,195.901,-28087.9,24.8085,0.3628
24500000,35,213.606,-28109.8,30.5384,0.3852
24505000,43,278.409,-28104.9,49.6407,0.3936
24510000,37,240.862,-28103.4,35.6758,0.3918
24515000,42,260.869,-28083.1,35.257,0.3886
24520000,38,237.905,-28076.4,28.4546,0.3908
24525000,39,248.588,-28070.9,41.0767,0.384
24530000,41,257.992,-28065.3,46.8965,0.3682
24535000,41,246.031,-28077.8,33.7466,0.3844
24540000,35,224.252,-28084.1,23.3479,0.3774
24545000,41,258.311,-28083.6,50.7551,0.3808
24550000,40,242.853,-28090.5,38.2753,0.3716
24555000,39,237.395,-28069.9,34.7967,0.3664
24560000,39,235.426,-28065.6,30.6285,0.3608
24565000,44,263.908,-28058.7,46.818,0.3906
24570000,37,231.145,-28069.6,37.5304,0.3788
24575000,32,197.913,-28074.8,23.0463,0.349
24580000,33,210.92,-28087,25.7343,0.3498
24585000,37,245.082,-28092.4,43.9657,0.3718
24590000,36,228.108,-28095.8,28.6732,0.3698
24595000,34,208.098,-28074.9,41.5384,0.3856
24600000,33,205.456,-28087,35.9731,0.3688
24605000,31,200.494,-28083,32.6905,0.3748
24610000,29,180.649,-28094.9,26.3483,0.344
24615000,35,221.645,-28081.4,34.2541,0.3804
24620000,39,244.837,-28084.3,41.8163,0.3944
24625000,44,286.005,-28087.9,50.1567,0.3806
24630000,38,244.474,-28089.2,32.9715,0.3894
24635000,42,254.396,-28099.6,29.6958,0.3862
24640000,34,207.715,-28095.2,28.1035,0.4026
24645000,32,197.565,-28094.2,37.8085,0.368
24650000,33,206.926,-28111.1,32.3806,0.3582
24655000,34,210.882,-28092.3,30.5992,0.372
24660000,33,205.489,-28103.8,37.8661,0.3606
24665000,33,207.173,-28100.7,36.5556,0.3798
24670000,26,165.326,-28106.5,26.877,0.355
24675000,29,193.454,-28112.1,27.146,0.327
24680000,25,165.359,-28125.3,20.9343,0.3476
24685000,30,200.503,-28104.3,47.7667,0.3324
24690000,39,241.931,-28108.1,45.6164,0.378
24695000,41,260.928,-28092,38.6764,0.3968
24700000,41,260.554,-28099,38.1574,0.3794
24705000,39,255.938,-28101.9,43.724,0.3794
24710000,40,265.61,-28079,41.7229,0.3768
24715000,35,231.691,-28101.2,25.2578,0.3738
24720000,37,246.341,-28106.6,38.5119,0.3716
24725000,46,295.624,-28090.5,55.7425,0.3902
24730000,44,288.495,-28086.3,52.8206,0.3882
24735000,37,246.861,-28102.1,41.1917,0.3854
24740000,37,243.042,-28098.3,33.0664,0.3934
24745000,36,234.194,-28102.7,38.1719,0.3746
24750000,44,277.878,-28091.5,43.8725,0.3772
24755000,48,299.056,-28095,61.1339,0.407
24760000,41,256.399,-28086.5,38.7738,0.3862
24765000,38,245.408,-28081.7,28.3473,0.3994
24770000,42,249.547,-28095.4,43.2094,0.3882
24775000,37,223.856,-28078.5,38.5903,0.375
24780000,34,223.05,-28070.9,45.1067,0.3618
24785000,30,198.252,-28085.2,40.0351,0.3704
24790000,36,227.992,-28085.1,32.9072,0.3602
24795000,36,223.456,-28094.4,32.4131,0.3744
24800000,43,265.605,-28079.8,41.7692,0.379
24805000,47,295.104,-28095.6,47.9286,0.402
24810000,44,270.053,-28095.1,51.6425,0.399
24815000,40,242.457,-28087.3,34.6846,0.4042
24820000,41,253.303,-28088.4,38.6569,0.3804
24825000,45,285.571,-28069.8,50.0642,0.3854
24830000,40,247.532,-28053.2,42.3358,0.3722
24835000,43,261.885,-28073,45.9618,0.3762
24840000,36,225.551,-28074.7,35.9135,0.3872
24845000,38,236.814,-28069.4,34.8894,0.3736
24850000,37,219.349,-28085.7,50.3504,0.3708
24855000,40,261.822,-28085.5,30.2335,0.3922
24860000,48,302.787,-28070.8,46.8822,0.386
24865000,40,252.246,-28079.3,36.45,0.402
24870000,43,275.931,-28069.2,40.4538,0.3998
24875000,44,277.449,-28071.2,38.2938,0.3956
24880000,48,308.937,-28066.1,36.6622,0.3966
24885000,42,269.436,-28078.4,43.8741,0.3934
24890000,46,300.365,-28090.1,42.7821,0.4106
24895000,45,284.628,-28086.3,31.4388,0.3876
24900000,43,277.014,-28092.4,48.3163,0.3902
24905000,36,242.105,-28078.3,38.6323,0.3894
24910000,38,248.224,-28069.1,40.3212,0.3652
24915000,43,280.365,-28072.2,38.2821,0.3806
24920000,46,297.961,-28069.2,40.9678,0.3972
24925000,51,323.53,-28072.2,48.6514,0.4038
24930000,43,271.102,-28063.5,40.9797,0.396
24935000,42,261.425,-28078.6,35.0926,0.3984
24940000,47,311.79,-28075.4,39.751,0.3846
24945000,51,326.928,-28071.1,39.1852,0.398
24950000,49,327.57,-28073.9,42.4051,0.4066
