generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2720000,24,94.563,-18657.4,11.3971,0.346
2725000,23,97.6179,-18687.2,12.6312,0.3536
2730000,24,108.033,-18680.9,14.9043,0.3698
2735000,25,118.37,-18676.9,11.6598,0.353
2740000,30,141.047,-18677.2,14.4988,0.3566
2745000,25,124.756,-18680.1,12.5766,0.3596
2750000,31,133.409,-18669.8,20.6699,0.3642
2755000,29,135.024,-18685.7,13.3925,0.3754
2760000,29,137.124,-18680.2,11.44,0.3746
2765000,28,133.92,-18692.9,17.7381,0.3652
2770000,26,116.843,-18690.3,13.4911,0.359
2775000,23,98.7237,-18691.2,14.3285,0.3662
2780000,23,97.8941,-18691.1,11.7521,0.3584
2785000,25,113.022,-18695.7,13.1055,0.3436
2790000,25,103.626,-18676.5,13.1657,0.3468
2795000,30,139.58,-18694.3,18.7192,0.3778
2800000,29,131.725,-18691.6,11.0876,0.37
2805000,23,104.422,-18691,16.1366,0.3446
2810000,22,97.7685,-18686.7,9.54036,0.3562
2815000,23,102.187,-18687.1,12.4289,0.3326
2820000,23,86.3668,-18681.5,17.5998,0.3524
2825000,25,100.169,-18687.2,14.7677,0.356
2830000,21,92.0416,-18691.8,12.2506,0.3198
2835000,24,109.833,-18692.9,9.62002,0.3186
2840000,28,138.459,-18688.1,12.2711,0.3558
2845000,24,105.785,-18679.5,12.8044,0.354
2850000,21,97.8311,-18688.9,7.4465,0.3314
2855000,26,108.277,-18681.5,19.5346,0.338
2860000,21,99.9823,-18697.8,9.41743,0.376
2865000,23,104.926,-18709.4,13.3136,0.3354
2870000,22,107.42,-18709.9,10.3661,0.3418
2875000,19,88.0023,-18702.4,8.2114,0.3436
2880000,21,100.77,-18689.5,9.6714,0.3456
2885000,23,107.949,-18705.6,9.26427,0.3564
2890000,25,114.442,-18721.3,14.7794,0.3912
2895000,19,79.0244,-18703.7,8.79523,0.3498
2900000,20,88.4071,-18713.3,8.72366,0.3622
2905000,18,74.185,-18687.1,7.74627,0.3448
2910000,21,88.8541,-18686.7,8.76922,0.3418
2915000,26,121.906,-18693.1,13.1469,0.3652
2920000,27,119.343,-18673,15.4564,0.3762
2925000,25,109.304,-18685.7,16.3188,0.3444
2930000,26,126.013,-18684.1,13.7408,0.3482
2935000,29,142.204,-18677.5,14.5189,0.3624
2940000,31,156.668,-18682.7,15.3154,0.358
2945000,27,127.046,-18677.6,16.7658,0.3578
2950000,25,124.849,-18671.4,14.7439,0.3434
2955000,20,92.4238,-18687.2,13.4732,0.3398
2960000,23,106.211,-18676.7,10.8424,0.3296
2965000,22,103.243,-18690,10.8679,0.3606
2970000,23,114.878,-18684.2,10.7291,0.3526
2975000,24,117.509,-18694.7,13.5607,0.3506
2980000,22,94.2306,-18696.1,13.0369,0.3534
2985000,22,104.895,-18679,9.77153,0.344
2990000,24,109.311,-18698.1,10.3304,0.3504
2995000,27,127.184,-18708.1,11.8534,0.359
3000000,24,114.458,-18701.9,12.8637,0.3828
3005000,23,111.607,-18708.7,11.2661,0.3556
3010000,21,104.7,-18700.2,7.71925,0.3756
3015000,18,84.7004,-18686.5,7.92199,0.3276
3020000,25,117.713,-18688.8,11.1518,0.3506
3025000,20,81.9859,-18692.4,11.573,0.3496
3030000,20,90.1816,-18685.8,10.7657,0.3216
3035000,22,108.745,-18688.4,9.27621,0.312
3040000,22,106.734,-18695.8,9.5321,0.3426
3045000,24,114.258,-18693,14.3955,0.3336
3050000,25,116.638,-18684.4,16.2065,0.3502
3055000,21,97.0673,-18688.6,12.5345,0.3418
3060000,24,113.403,-18689.4,15.9181,0.3658
3065000,25,114.412,-18700.3,11.1339,0.3672
3070000,27,130.74,-18685.7,11.8664,0.391
3075000,23,106.998,-18703,14.1621,0.353
3080000,27,122.686,-18682.5,16.9201,0.351
3085000,23,109.226,-18686.7,12.0423,0.3458
3090000,26,135.19,-18687.9,13.7261,0.3606
3095000,29,133.931,-18681.1,19.4657,0.368
3100000,25,121.546,-18682.5,12.3863,0.3644
3105000,22,100.468,-18693.2,16.0171,0.3386
3110000,25,114.1,-18683.7,13.9006,0.3378
3115000,30,141.407,-18675.2,15.1248,0.3668
3120000,24,123.297,-18693,10.3489,0.351
3125000,25,129.613,-18697.3,11.1585,0.3526
3130000,20,89.0386,-18711.9,12.2301,0.3752
3135000,19,89.4828,-18705.7,11.4856,0.3486
3140000,17,67.1206,-18698.9,10.2672,0.3484
3145000,17,62.1335,-18701.4,11.2459,0.3156
3150000,23,100.714,-18691.7,10.915,0.3458
3155000,20,85.7955,-18680.1,11.8813,0.3406
3160000,21,93.7032,-18683.2,11.3652,0.3328
3165000,15,57.8789,-18694.4,7.4053,0.3082
3170000,18,78.0726,-18702.4,7.0792,0.321
3175000,19,87.8848,-18705.3,9.77969,0.3272
3180000,24,105.959,-18696.6,13.9733,0.3474
3185000,27,122.268,-18682.7,15.2806,0.3804
3190000,20,94.5132,-18692.4,7.71803,0.3436
3195000,21,96.9721,-18698.1,10.9272,0.3384
3200000,20,99.6513,-18726.5,12.3302,0.343956
3205000,20,91.3267,-18709,9.41139,0.351
3210000,21,88.6374,-18716.7,11.0083,0.3544
3215000,20,90.8759,-18716.9,9.36232,0.3488
3220000,18,79.9077,-18731.6,8.19443,0.3397
3225000,17,77.9461,-18725.7,7.68927,0.3408
3230000,19,88.235,-18725.6,8.26429,0.3526
3235000,16,58.2113,-18725.7,10.6606,0.3374
3240000,17,80.2188,-18716,6.25635,0.32632
3245000,15,59.5395,-18714.7,8.47454,0.3235
3250000,16,70.9432,-18719.5,5.14666,0.3305
3255000,21,106.789,-18723.7,8.84672,0.368
3260000,17,76.2811,-18719.1,8.30437,0.3494
3265000,21,96.6841,-18725,8.88818,0.364
3270000,25,110.329,-18718.3,11.4535,0.3708
3275000,18,74.7972,-18711.6,9.88337,0.3612
3280000,20,97.0843,-18723.8,8.07716,0.354
3285000,16,77.1992,-18718.6,5.10506,0.3674
3290000,22,107.325,-18724.4,10.6597,0.3604
3295000,19,80.4595,-18709.7,10.7473,0.3776
3300000,17,69.0633,-18717.2,8.07657,0.3614
3305000,22,97.9262,-18704.7,15.7578,0.3446
3310000,21,86.6912,-18713.1,13.15,0.3778
3315000,16,64.8133,-18703.5,4.74645,0.3394
3320000,22,108.877,-18718.8,14.4439,0.3346
3325000,22,105.136,-18709.8,9.3431,0.378
3330000,19,82.8349,-18707.4,6.03689,0.3726
3335000,16,67.9454,-18710,4.83631,0.3412
3340000,19,86.5039,-18717.3,7.44579,0.3598
3345000,19,83.5653,-18698.1,12.1358,0.33274
3350000,19,72.3167,-18695.8,8.38069,0.3286
3355000,24,115.594,-18701.8,16.0719,0.3171
3360000,20,81.6475,-18686.3,14.8333,0.34
3365000,17,62.415,-18697.7,10.9416,0.328
3370000,19,87.7611,-18723.9,7.83697,0.3382
3375000,18,77.9369,-18697.2,6.4222,0.357
3380000,17,62.8083,-18700.9,13.0182,0.324
3385000,21,94.8184,-18693,9.26727,0.34
3390000,20,76.5309,-18690.9,11.2816,0.3526
3395000,20,78.3576,-18685.6,10.3024,0.3512
3400000,23,102.409,-18687.2,6.46493,0.3452
3405000,22,96.7161,-18681.3,13.0144,0.3494
3410000,24,102.994,-18679.8,10.0957,0.3362
3415000,21,89.6328,-18674.6,13.7767,0.3498
3420000,22,98.7317,-18685.9,11.395,0.3334
3425000,27,125.373,-18677.7,16.2016,0.3472
3430000,22,96.0735,-18682.6,9.09549,0.3392
3435000,25,107.083,-18690.9,14.1194,0.3356
3440000,32,148.999,-18694.7,17.2681,0.3766
3445000,32,137.799,-18691.8,18.6231,0.3794
3450000,33,151.189,-18682.5,17.2757,0.3804
3455000,25,108.648,-18671.5,12.5708,0.3578
3460000,30,149.366,-18676.8,17.4703,0.3634
3465000,28,129.358,-18684.2,15.2066,0.3726
3470000,30,150.453,-18691.9,16.8651,0.3718
3475000,28,142.627,-18690.3,15.029,0.372
3480000,22,98.552,-18696.6,14.9069,0.3674
3485000,24,115.866,-18694.4,10.0477,0.3576
3490000,22,96.9466,-18694.1,10.9917,0.3616
3495000,27,124.672,-18698.7,15.6939,0.3508
3500000,22,91.4952,-18688.8,14.361,0.3484
3505000,27,119.448,-18690.9,18.4597,0.3536
3510000,21,90.9464,-18687.3,12.0966,0.3532
3515000,25,120.628,-18671.3,13.0434,0.3512
3520000,31,160.893,-18678.5,13.2588,0.3692
3525000,25,119.942,-18669.2,15.4103,0.3576
3530000,26,125.88,-18694.4,14.506,0.367
3535000,24,104.938,-18689,15.457,0.3424
3540000,21,92.6165,-18699.8,8.74033,0.358
3545000,20,94.8972,-18686.1,10.5988,0.3198
3550000,20,100.572,-18690.3,8.51511,0.3406
3555000,31,154.402,-18692.1,15.5956,0.3858
3560000,27,128.05,-18702.9,13.7226,0.3604
3565000,27,138.562,-18696.4,17.1221,0.351
3570000,22,104.535,-18706.4,13.0928,0.3576
3575000,27,143.373,-18687.5,10.228,0.3432
3580000,23,117.3,-18688.2,7.75839,0.3784
3585000,24,122.305,-18687.2,13.6111,0.3474
3590000,22,99.4614,-18682.1,15.7002,0.351
3595000,27,132.194,-18694.4,14.2492,0.356
3600000,25,113.855,-18686.3,13.8223,0.364
3605000,27,131.017,-18685.7,15.3662,0.3734
3610000,25,113.851,-18676.6,15.9251,0.3798
3615000,33,163.526,-18675,20.2383,0.3798
3620000,34,177.172,-18679.2,16.9389,0.366
3625000,32,163.009,-18692.2,20.1764,0.408
3630000,31,155.426,-18691.7,16.2622,0.3898
3635000,27,136.259,-18688.7,13.2845,0.3668
3640000,30,147.015,-18678.6,12.9666,0.3662
3645000,27,133.734,-18684.3,14.481,0.3668
3650000,26,123.89,-18686.7,13.9935,0.3778
3655000,27,131.861,-18690.2,17.4754,0.3636
3660000,27,129.572,-18677,13.2747,0.3562
3665000,27,132.75,-18683,10.0783,0.352
3670000,25,120.267,-18690.4,17.2926,0.3564
3675000,25,129.348,-18712.7,8.36924,0.3612
3680000,25,126.286,-18689.8,14.8233,0.359
3685000,25,127.336,-18705.1,14.0861,0.373
3690000,23,118.1,-18715.7,13.5702,0.3726
3695000,22,104.219,-18698.3,14.6275,0.362
3700000,23,120.38,-18684.6,12.1579,0.3554
3705000,26,139.296,-18710.2,9.83823,0.3622
3710000,21,108.482,-18711.5,8.65552,0.3588
3715000,20,97.2377,-18709.7,10.9037,0.3412
3720000,23,113.278,-18703.8,11.5846,0.3562
3725000,22,111.792,-18693.7,10.5936,0.3462
3730000,27,134.754,-18685.7,16.9966,0.3372
3735000,26,129.464,-18698.2,14.8908,0.3482
3740000,23,110.032,-18693.4,14.4374,0.3502
3745000,22,104.816,-18687.3,12.4365,0.3272
3750000,23,119.47,-18696.7,11.0012,0.3336
3755000,24,124.231,-18686,10.5242,0.336
3760000,25,118.199,-18696.8,14.879,0.3432
3765000,24,111.092,-18691.4,13.5247,0.3432
3770000,23,115.013,-18675.8,10.5211,0.3362
3775000,22,105.357,-18693.8,9.30415,0.3458
3780000,26,127.506,-18699.3,10.477,0.3574
3785000,26,125.716,-18696.3,16.2939,0.35
3790000,30,140.168,-18711.6,18.3786,0.3662
3795000,27,139.467,-18712.4,11.3952,0.3786
3800000,21,101.397,-18706,9.73873,0.3848
3805000,16,70.1669,-18714.1,9.57005,0.3324
3810000,19,90.825,-18718.3,6.06199,0.3428
3815000,25,116.08,-18699.6,9.856,0.3564
3820000,19,81.004,-18688.3,9.89535,0.332
3825000,21,87.3585,-18698.8,8.52156,0.3408
3830000,20,83.2959,-18693,10.0941,0.344
3835000,24,106.165,-18692.8,14.3982,0.3584
3840000,22,107.65,-18697,9.68879,0.3472
3845000,20,83.5361,-18681.9,11.206,0.3284
3850000,23,101.004,-18685.3,8.97016,0.321
3855000,23,85.1025,-18676.6,15.5009,0.3336
3860000,20,83.9055,-18690.2,10.2872,0.3418
3865000,23,109.335,-18693.6,10.779,0.3502
3870000,24,123.742,-18678.3,8.5691,0.3686
3875000,23,107.002,-18675.3,11.0986,0.344
3880000,23,109.228,-18678.5,12.8301,0.355
3885000,21,91.9403,-18666.3,13.5765,0.3284
3890000,27,136.801,-18677.7,12.2623,0.3558
3895000,30,147.786,-18663,13.5437,0.3704
3900000,35,180.941,-18668.8,14.0489,0.3636
3905000,31,155.998,-18670.3,13.0059,0.374
3910000,29,133.161,-18674.9,12.9275,0.3686
3915000,29,138.958,-18680.7,14.0085,0.3578
3920000,34,155.78,-18677.9,19.991,0.3876
3925000,28,133.181,-18679,19.0887,0.365
3930000,31,148.091,-18675.1,22.1993,0.3884
3935000,31,165.552,-18684.6,13.295,0.3854
3940000,28,140.091,-18691.3,13.57,0.3672
3945000,30,155.343,-18687.3,14.3415,0.3738
3950000,28,145.561,-18688.9,16.0695,0.3944
3955000,25,121.699,-18695.4,8.87685,0.3884
3960000,24,116.878,-18689.1,13.4264,0.3734
3965000,22,107.025,-18679.4,11.0286,0.3638
3970000,24,117.517,-18679.7,12.1153,0.361
3975000,23,104.327,-18671.9,12.7485,0.3496
3980000,25,110.316,-18683,16.5088,0.331
3985000,29,141.913,-18677,12.2874,0.335
3990000,25,117.927,-18681.4,15.5212,0.3728
3995000,23,95.8733,-18677.4,12.5193,0.3442
4000000,30,143.252,-18670.7,12.9997,0.3714
4005000,25,100.334,-18675.6,11.0401,0.3396
4010000,27,134.036,-18683.6,16.7375,0.3692
4015000,22,94.9851,-18676.9,15.9116,0.3534
4020000,23,90.4191,-18663.7,16.9123,0.3442
4025000,28,144.547,-18668.3,13.2378,0.3426
4030000,26,134.147,-18694.8,13.7708,0.3682
4035000,25,114.85,-18681.3,13.4255,0.3432
4040000,30,146.488,-18686.4,11.6388,0.341
4045000,24,110.573,-18673.7,13.2318,0.349
4050000,28,127.194,-18657.8,12.7261,0.3572
4055000,25,102.538,-18643.2,10.9219,0.3472
4060000,35,171.004,-18671,18.4143,0.365
4065000,25,101.13,-18680.8,17.8726,0.3614
4070000,31,147.411,-18674.7,20.3558,0.379
4075000,31,154.008,-18681.2,15.4335,0.3556
4080000,23,108.909,-18658.4,12.4408,0.3682
4085000,22,91.3221,-18677.7,15.0372,0.3316
4090000,27,127.279,-18678.4,11.953,0.3178
4095000,21,98.6524,-18678.7,9.61945,0.3234
4100000,27,123.158,-18679.7,15.4346,0.3292
4105000,24,112.525,-18679.6,12.0836,0.3726
4110000,27,129.112,-18691,16.0777,0.362
4115000,24,116.331,-18691.3,8.73651,0.3326
4120000,23,100.959,-18686,13.535,0.3466
4125000,27,128.185,-18689.7,13.9769,0.3246
4130000,19,81.0259,-18693.6,12.3409,0.3518
4135000,28,132.241,-18687,14.8737,0.3522
4140000,27,121.01,-18680.1,16.9489,0.3564
4145000,25,116.525,-18671.1,16.4045,0.3526
4150000,27,122.851,-18695.5,11.7346,0.3638
4155000,25,122.823,-18688.9,10.6136,0.349
4160000,24,113.545,-18690.5,16.5783,0.3572
4165000,20,93.7405,-18691,9.34064,0.3342
4170000,20,88.6283,-18683.8,11.5369,0.3384
4175000,21,102.632,-18703.5,9.17857,0.3486
4180000,27,142.417,-18708.4,10.6239,0.368
4185000,24,113.672,-18689.3,12.1162,0.3302
4190000,22,111.052,-18706.4,10.9251,0.3272
4195000,17,85.7087,-18733.6,8.54754,0.331048
4200000,20,98.1639,-18733,8.97529,0.34
4205000,23,106.027,-18710.7,10.0788,0.339
4210000,24,111.9,-18723.8,15.1755,0.371
4215000,30,153.648,-18713.4,14.4569,0.3908
4220000,22,107.408,-18707.6,11.9448,0.3878
4225000,21,102.794,-18711.4,14.3348,0.3632
4230000,22,98.764,-18696.2,12.3865,0.3472
4235000,14,64.3464,-18732.8,7.86835,0.3334
4240000,18,98.3988,-18726.8,9.05374,0.3322
4245000,19,94.4211,-18723.2,11.6362,0.3176
4250000,21,110.397,-18715,9.50071,0.36
4255000,20,107.954,-18728.3,12.2411,0.3448
4260000,22,116.068,-18730.4,15.962,0.3286
4265000,19,93.1279,-18730.3,11.885,0.3666
4270000,25,133.616,-18726.6,12.2259,0.3666
4275000,20,101.76,-18730.9,15.3996,0.357
4280000,18,88.498,-18733.8,14.6201,0.3788
4285000,24,118.92,-18723.6,16.2246,0.3562
4290000,24,105.871,-18725,26.2784,0.3476
4295000,22,101.105,-18731.7,13.8054,0.3592
4300000,16,74.9177,-18724.1,9.14669,0.3686
4305000,19,86.5914,-18724.6,10.6412,0.3254
4310000,21,111.334,-18728.7,9.67639,0.3436
4315000,22,114.153,-18753.2,13.1885,0.3756
4320000,19,104.681,-18736.6,9.2158,0.34
4325000,21,121.831,-18729.8,7.63999,0.3356
4330000,18,96.9197,-18741.6,15.2746,0.3652
4335000,14,53.611,-18715.3,7.93066,0.332248
4340000,18,101.296,-18738.7,10.2742,0.3546
4345000,16,72.2868,-18716,5.4988,0.3387
4350000,18,89.0635,-18712.4,6.58587,0.349
4355000,21,109.217,-18700.2,9.6755,0.3626
4360000,21,107.821,-18707.4,6.683,0.3692
4365000,19,92.3362,-18702.6,10.1895,0.3692
4370000,24,116.1,-18716.7,16.0778,0.3728
4375000,23,115.278,-18719.5,9.29522,0.3662
4380000,24,116.928,-18708.9,17.4827,0.3684
4385000,24,115.302,-18710.2,11.4067,0.365
4390000,19,88.9431,-18701.3,11.0537,0.3692
4395000,28,135.988,-18688.1,15.6438,0.3646
4400000,26,131.758,-18699.7,8.72668,0.3862
4405000,25,119.274,-18701.9,17.7002,0.3722
4410000,27,137.834,-18703.7,17.005,0.3502
4415000,23,109.06,-18694.7,10.8507,0.3626
4420000,24,120.567,-18703.2,15.9736,0.353
4425000,22,112.934,-18702.7,14.2453,0.3606
4430000,24,117.637,-18703.5,11.5453,0.3406
4435000,22,103.845,-18700.3,12.0797,0.3424
4440000,20,95.841,-18711.9,10.4252,0.3406
4445000,22,112.523,-18702.4,11.808,0.3332
4450000,23,118.053,-18701.7,11.5004,0.3554
4455000,21,98.9441,-18702.8,12.0202,0.3554
4460000,22,105.684,-18716.8,11.0739,0.3474
4465000,23,111.692,-18702.5,12.0885,0.3676
4470000,20,90.1013,-18701.6,12.9573,0.3664
4475000,18,83.9532,-18694.1,6.17595,0.3406
4480000,22,101.727,-18693.1,7.49235,0.3236
4485000,24,116.192,-18690.1,10.8789,0.3404
4490000,21,98.9622,-18688.5,12.9373,0.3636
4495000,23,92.4201,-18687.9,16.3004,0.3556
4500000,25,107.605,-18676.4,11.5864,0.3402
4505000,29,126.853,-18683.7,21.604,0.3526
4510000,25,106.098,-18674.7,14.0637,0.372
4515000,23,104.719,-18676,9.9794,0.354
4520000,23,96.5874,-18685.8,17.3095,0.3384
4525000,26,119.092,-18696.6,16.8397,0.3518
4530000,27,118.173,-18695.4,14.9482,0.387
4535000,31,149.743,-18703.3,13.5625,0.3784
4540000,25,112.102,-18694.1,16.3267,0.3756
4545000,24,103.309,-18690,13.5625,0.3928
4550000,23,104.07,-18700.7,14.9615,0.365
4555000,24,102.465,-18696,9.01273,0.3514
4560000,20,86.9375,-18687.5,11.2678,0.3392
4565000,19,83.8691,-18690.5,5.15885,0.3358
4570000,24,107.472,-18689.4,9.01146,0.3492
4575000,20,92.0572,-18706.1,9.32385,0.335826
4580000,26,116.463,-18692.5,10.9319,0.3412
4585000,23,107.699,-18684.6,15.4783,0.3378
4590000,29,133.646,-18682.7,17.0528,0.334
4595000,25,112.012,-18686.9,14.9829,0.3696
4600000,22,83.2991,-18669.1,15.0127,0.3494
4605000,23,101.591,-18677.1,11.6886,0.3222
4610000,19,71.3922,-18672.8,14.4203,0.304
4615000,21,98.098,-18681.4,8.98744,0.3296
4620000,21,89.2452,-18683.3,12.4617,0.3362
4625000,24,112.32,-18681.7,12.2031,0.324564
4630000,19,82.1336,-18690.9,12.6578,0.3541
4635000,19,88.3179,-18694.7,10.6154,0.3284
4640000,25,114.888,-18686.8,12.6974,0.3718
4645000,33,154.965,-18679.7,16.1818,0.3628
4650000,29,135.573,-18681.6,15.8155,0.3812
4655000,21,96.5468,-18670.1,12.2278,0.3338
4660000,22,104.513,-18674.1,9.8725,0.3202
4665000,23,101.096,-18664.5,13.7893,0.3096
4670000,23,107.602,-18678.3,13.5346,0.3524
4675000,26,130.447,-18661.2,9.67899,0.3668
4680000,31,146.426,-18676.1,15.8412,0.3574
4685000,30,148.117,-18679.8,15.3276,0.3564
4690000,33,165.889,-18677.4,16.0022,0.3544
4695000,28,131.07,-18685.7,10.9717,0.348
4700000,34,162.731,-18675.3,22.5316,0.3796
4705000,28,134.359,-18665.1,17.5958,0.3638
4710000,30,147.865,-18671.2,12.8111,0.357
4715000,33,157.773,-18657.9,17.0672,0.351
4720000,39,199.504,-18670.9,16.153,0.395
4725000,32,151.718,-18674.4,17.5355,0.3948
4730000,30,131.43,-18654.5,16.3385,0.3568
4735000,29,128.389,-18654.3,19.4955,0.357
4740000,31,147.443,-18664.7,14.5032,0.3642
4745000,29,126.8,-18652.6,16.037,0.3442
4750000,24,96.052,-18659.5,13.4837,0.3214
4755000,26,119.72,-18669.5,9.26313,0.3262
4760000,25,103.905,-18665.5,15.4998,0.3258
4765000,32,143.788,-18656.6,20.0885,0.3482
4770000,32,135.414,-18669.9,17.11,0.3632
4775000,23,91.1424,-18671.9,11.7227,0.3558
4780000,25,104.704,-18673.5,17.9302,0.323
4785000,24,102.849,-18694,9.49828,0.3472
4790000,23,103.336,-18686.5,10.0856,0.3448
4795000,21,96.2603,-18687.1,8.38578,0.3368
4800000,22,97.3254,-18701.9,10.608,0.339703
4805000,21,95.1255,-18697.4,9.78188,0.3441
4810000,15,56.6407,-18696.2,7.2089,0.3515
4815000,19,74.9379,-18697.8,6.9069,0.3354
4820000,18,79.9594,-18687.2,11.3891,0.325133
4825000,24,104.755,-18676.9,12.0395,0.3428
4830000,24,102.935,-18691.5,13.1446,0.3396
4835000,28,133.873,-18679.8,14.7725,0.3518
4840000,31,140.4,-18691.6,18.2017,0.381
4845000,24,102.436,-18688.4,12.9537,0.3594
4850000,23,103.931,-18691,10.0399,0.348
4855000,22,86.429,-18675.4,11.9958,0.3452
4860000,23,95.0975,-18670.8,14.3111,0.3338
4865000,25,111.913,-18691.3,12.7055,0.3664
4870000,22,98.9471,-18689.1,9.74983,0.349
4875000,25,114.233,-18698.6,13.0157,0.3346
4880000,23,101.538,-18698.3,10.5056,0.3584
4885000,23,103.282,-18690.8,11.5894,0.331
4890000,23,108.575,-18687.5,9.39201,0.3608
4895000,24,122.729,-18689.2,8.55579,0.3758
4900000,22,99.4437,-18690.8,12.6453,0.326
4905000,20,87.6556,-18694.7,6.63615,0.3354
4910000,23,94.1672,-18688.7,13.8229,0.3508
4915000,19,80.6441,-18693.3,8.41654,0.319
4920000,22,100.503,-18695.1,12.6569,0.32
4925000,23,104.376,-18697,10.077,0.3446
4930000,25,122.606,-18679,12.3274,0.351
4935000,24,105.594,-18679,14.973,0.3606
4940000,26,123.751,-18664,12.5253,0.3456
4945000,27,119.705,-18677.8,17.8088,0.3586
4950000,30,152.091,-18674,15.3932,0.3714
4955000,33,164.581,-18679.5,20.0265,0.3798
4960000,27,146.188,-18698.8,9.03459,0.3938
4965000,27,137.537,-18672.1,13.5479,0.3592
4970000,25,99.4523,-18676.2,16.8778,0.3608
4975000,30,157.518,-18674.9,14.2328,0.346
4980000,29,153.874,-18672.6,15.2937,0.366
4985000,30,144.779,-18669.8,17.7177,0.3734
4990000,38,208.561,-18676.3,20.0059,0.3772
4995000,32,162.191,-18674.1,23.9984,0.3886
5000000,31,162.035,-18673.1,16.8833,0.3682
5005000,27,133.736,-18659.5,13.3128,0.3674
5010000,25,114.164,-18660.9,12.9698,0.3478
5015000,30,143.197,-18661.6,13.4696,0.3552
5020000,25,123.957,-18671,11.8409,0.3484
5025000,30,144.12,-18682.4,10.8221,0.3646
5030000,30,146.102,-18691.1,17.2586,0.3728
5035000,29,147.343,-18673.8,14.3619,0.3552
5040000,25,124.625,-18678.8,10.5011,0.3472
5045000,27,122.542,-18673.3,13.5528,0.3514
5050000,23,102.249,-18674.5,12.1949,0.3578
5055000,25,113.223,-18697.4,16.2483,0.36
5060000,26,125.333,-18701.3,12.9821,0.36
5065000,27,132.866,-18685,12.8759,0.3926
5070000,35,160.826,-18670.6,15.4238,0.3856
5075000,30,136.307,-18675.1,16.7464,0.3808
5080000,30,141.109,-18665.6,15.3266,0.3548
5085000,25,105.727,-18686.7,15.0297,0.3562
5090000,29,128.972,-18677.6,14.6509,0.3638
5095000,25,112.57,-18690.7,16.3611,0.357
5100000,22,103.689,-18716.9,12.1431,0.333104
5105000,21,99.7246,-18700.7,15.0804,0.3493
5110000,22,113.412,-18695.5,12.3615,0.3694
5115000,22,98.3807,-18706.9,8.8314,0.3658
5120000,18,85.6061,-18709.9,8.2751,0.344
5125000,22,106.367,-18712.5,7.32416,0.3598
5130000,22,104.988,-18707.4,12.4204,0.3564
5135000,18,85.3059,-18689.8,8.34193,0.337971
5140000,18,83.7362,-18707.3,7.01437,0.3152
5145000,19,90.3656,-18694.2,5.95731,0.3204
5150000,27,131.054,-18710.5,15.6964,0.3404
5155000,22,102.002,-18698.7,11.3112,0.3612
5160000,26,118.951,-18694.9,17.1734,0.3516
5165000,20,91.2332,-18696.6,12.5239,0.3544
5170000,23,113.128,-18695.3,12.5899,0.343
5175000,23,106.847,-18680.8,12.3806,0.3362
5180000,19,94.3437,-18706.9,8.91114,0.3586
5185000,19,88.0609,-18717.3,8.37417,0.3404
5190000,19,89.5164,-18709.9,13.1539,0.3342
5195000,21,105.674,-18710,10.4264,0.344
5200000,21,117.977,-18697.6,5.95088,0.3432
5205000,19,90.2339,-18696.2,12.6262,0.3208
5210000,28,144.673,-18695,11.3528,0.3544
5215000,29,145.584,-18691.3,15.9021,0.3702
5220000,30,144.572,-18690,15.3453,0.3728
5225000,30,158.437,-18676.5,9.61095,0.3518
5230000,22,114.164,-18679.8,8.56594,0.3504
5235000,19,91.7203,-18709.5,6.96765,0.3372
5240000,21,91.6694,-18685.3,13.3065,0.3254
5245000,19,85.6067,-18689.9,11.5243,0.3474
5250000,21,94.1754,-18695.2,13.4459,0.3478
5255000,22,103.208,-18697.5,11.293,0.334
5260000,18,79.8481,-18698.1,11.4288,0.3066
5265000,19,79.8215,-18697.6,12.1984,0.3104
5270000,23,100.877,-18696.8,12.0731,0.3502
5275000,26,125.812,-18701.5,9.50526,0.3648
5280000,28,131.112,-18710.9,15.7737,0.3744
5285000,24,119.668,-18704.9,8.59397,0.3728
5290000,17,77.2699,-18701.5,6.22368,0.3632
5295000,20,95.2186,-18691.7,14.7529,0.3344
5300000,21,102.248,-18694.3,11.7612,0.3428
5305000,19,94.486,-18699.9,6.80002,0.3444
5310000,25,124.527,-18697.3,9.39325,0.3616
5315000,24,122.195,-18689,11.3458,0.363
5320000,25,117.342,-18675.7,14.4483,0.343
5325000,29,142.038,-18679.1,11.9959,0.347
