"","lambda_ClaDS","tiplabel"
"Philautus_saueri",0.0744710327707757,"Philautus_saueri"
"Philautus_schmackeri",0.0722524151562723,"Philautus_schmackeri"
"Philautus_aurantium",0.0765074830551116,"Philautus_aurantium"
"Philautus_surrufus",0.0699974851901045,"Philautus_surrufus"
"Philautus_kerangae",0.0722223169480581,"Philautus_kerangae"
"Philautus_bunitus",0.0768597684316322,"Philautus_bunitus"
"Philautus_erythrophthalmus",0.0692798843343037,"Philautus_erythrophthalmus"
"Philautus_cardamonus",0.0602079329138111,"Philautus_cardamonus"
"Philautus_dubius",0.0633825594450124,"Philautus_dubius"
"Philautus_gunungensis",0.0652218030676376,"Philautus_gunungensis"
"Philautus_abditus",0.0662483980402597,"Philautus_abditus"
"Philautus_cornutus",0.0578921091921429,"Philautus_cornutus"
"Philautus_aurifasciatus",0.058406577004509,"Philautus_aurifasciatus"
"Philautus_leitensis",0.0583832478003986,"Philautus_leitensis"
"Philautus_garo",0.0619879509421012,"Philautus_garo"
"Philautus_macroscelis",0.0600109273876749,"Philautus_macroscelis"
"Philautus_everetti",0.0627484761136254,"Philautus_everetti"
"Philautus_vittiger",0.0589736570651771,"Philautus_vittiger"
"Philautus_vermiculatus",0.0603941822817262,"Philautus_vermiculatus"
"Philautus_similis",0.0581632109067527,"Philautus_similis"
"Philautus_microdiscus",0.0584888049594619,"Philautus_microdiscus"
"Philautus_hosii",0.0603703489497845,"Philautus_hosii"
"Philautus_pallidipes",0.0634200397488858,"Philautus_pallidipes"
"Philautus_nianeae",0.0577275711023361,"Philautus_nianeae"
"Philautus_kempiae",0.056118865933911,"Philautus_kempiae"
"Philautus_ingeri",0.0580342532076265,"Philautus_ingeri"
"Philautus_tectus",0.0563723258331473,"Philautus_tectus"
"Philautus_longicrus",0.0581940862732618,"Philautus_longicrus"
"Gracixalus_nonggangensis",0.0521007050278885,"Gracixalus_nonggangensis"
"Gracixalus_waza",0.0515544095231895,"Gracixalus_waza"
"Gracixalus_medogensis",0.0550644755046929,"Gracixalus_medogensis"
"Gracixalus_ananjevae",0.0529716722616808,"Gracixalus_ananjevae"
"Gracixalus_jinxiuensis",0.053400335678835,"Gracixalus_jinxiuensis"
"Gracilixalus_carinensis",0.0553039383289159,"Gracilixalus_carinensis"
"Gracixalus_quangi",0.0547401993836507,"Gracixalus_quangi"
"Gracixalus_supercornutus",0.0551712935878031,"Gracixalus_supercornutus"
"Gracixalus_gracilipes",0.0532598681388638,"Gracixalus_gracilipes"
"Gracixalus_guyeti",0.057587544681579,"Gracixalus_guyeti"
"Rhacophorus_vampyrus",0.0527893162752944,"Rhacophorus_vampyrus"
"Rhacophorus_taipeianus",0.0531264118752582,"Rhacophorus_taipeianus"
"Rhacophorus_minimus",0.105289490895156,"Rhacophorus_minimus"
"Rhacophorus_hongchibaensis",0.110614784550043,"Rhacophorus_hongchibaensis"
"Rhacophorus_moltrechti",0.109468379837769,"Rhacophorus_moltrechti"
"Rhacophorus_hungfuensis",0.102103989761541,"Rhacophorus_hungfuensis"
"Rhacophorus_wui",0.106782326596168,"Rhacophorus_wui"
"Rhacophorus_hui",0.102312745081989,"Rhacophorus_hui"
"Rhacophorus_puerensis",0.100071641607918,"Rhacophorus_puerensis"
"Rhacophorus_dugritei",0.101104073527076,"Rhacophorus_dugritei"
"Rhacophorus_omeimontis",0.10285043565168,"Rhacophorus_omeimontis"
"Rhacophorus_duboisi",0.10213978990554,"Rhacophorus_duboisi"
"Rhacophorus_burmanus",0.099408010242963,"Rhacophorus_burmanus"
"Rhacophorus_schlegelii",0.10237283378225,"Rhacophorus_schlegelii"
"Rhacophorus_arboreus",0.0947212540939466,"Rhacophorus_arboreus"
"Rhacophorus_achantharrhena",0.0945365966984596,"Rhacophorus_achantharrhena"
"Rhacophorus_nigropunctatus",0.090777716005751,"Rhacophorus_nigropunctatus"
"Theloderma_kwangsiense",0.0975995862256837,"Theloderma_kwangsiense"
"Rhacophorus_chenfui",0.0861620263142528,"Rhacophorus_chenfui"
"Rhacophorus_pseudacutirostris",0.0885399887612467,"Rhacophorus_pseudacutirostris"
"Rhacophorus_poecilonotus",0.0962173819356444,"Rhacophorus_poecilonotus"
"Rhacophorus_subansiriensis",0.0979116951409352,"Rhacophorus_subansiriensis"
"Theloderma_licin",0.0960077420733307,"Theloderma_licin"
"Rhacophorus_dorsoviridis",0.100285094299934,"Rhacophorus_dorsoviridis"
"Theloderma_laeve",0.103235343676657,"Theloderma_laeve"
"Rhacophorus_catamitus",0.0988484469212886,"Rhacophorus_catamitus"
"Rhacophorus_maximus",0.0842503051608108,"Rhacophorus_maximus"
"Chiromantis_simus",0.0781005346046389,"Chiromantis_simus"
"Rhacophorus_feae",0.0812906696689643,"Rhacophorus_feae"
"Rhacophorus_dennysi",0.0741355631310266,"Rhacophorus_dennysi"
"Theloderma_horridum",0.071266780727808,"Theloderma_horridum"
"Rhacophorus_arvalis",0.0712037866026242,"Rhacophorus_arvalis"
"Chiromantis_senapatiensis",0.0701075948091031,"Chiromantis_senapatiensis"
"Theloderma_nagalandense",0.0756540493249869,"Theloderma_nagalandense"
"Chiromantis_kelleri",0.0772355587167901,"Chiromantis_kelleri"
"Rhacophorus_gadingensis",0.076987098403646,"Rhacophorus_gadingensis"
"Rhacophorus_belalongensis",0.0684120002856216,"Rhacophorus_belalongensis"
"Rhacophorus_gauni",0.0686270171164537,"Rhacophorus_gauni"
"Rhacophorus_bimaculatus",0.0725241050893329,"Rhacophorus_bimaculatus"
"Rhacophorus_angulirostris",0.0682856459939851,"Rhacophorus_angulirostris"
"Rhacophorus_penanorum",0.0694090714821352,"Rhacophorus_penanorum"
"Rhacophorus_harrissoni",0.0655481749910529,"Rhacophorus_harrissoni"
"Rhacophorus_fasciatus",0.0626929849958154,"Rhacophorus_fasciatus"
"Rhacophorus_rufipes",0.0636574068367933,"Rhacophorus_rufipes"
"Rhacophorus_monticola",0.0650858159896904,"Rhacophorus_monticola"
"Rhacophorus_turpes",0.0636201953692382,"Rhacophorus_turpes"
"Rhacophorus_cyanopunctatus",0.0590853699001947,"Rhacophorus_cyanopunctatus"
"Rhacophorus_edentulus",0.0643522697104067,"Rhacophorus_edentulus"
"Rhacophorus_yinggelingensis",0.0670991902567038,"Rhacophorus_yinggelingensis"
"Rhacophorus_suffry",0.0625830521798748,"Rhacophorus_suffry"
"Rhacophorus_annamensis",0.0680348809752868,"Rhacophorus_annamensis"
"Rhacophorus_owstoni",0.0630280518333398,"Rhacophorus_owstoni"
"Rhacophorus_exechopygus",0.0668142695281675,"Rhacophorus_exechopygus"
"Rhacophorus_georgii",0.0613010527901241,"Rhacophorus_georgii"
"Rhacophorus_verrucopus",0.0630787201840922,"Rhacophorus_verrucopus"
"Rhacophorus_orlovi",0.0685094661707315,"Rhacophorus_orlovi"
"Rhacophorus_calcaneus",0.064529639846307,"Rhacophorus_calcaneus"
"Rhacophorus_chuyangsinensis",0.0693142605006408,"Rhacophorus_chuyangsinensis"
"Rhacophorus_aurantiventris",0.0672469156318659,"Rhacophorus_aurantiventris"
"Theloderma_bambusicolum",0.0683386915863816,"Theloderma_bambusicolum"
"Theloderma_andersoni",0.0670686012079016,"Theloderma_andersoni"
"Rhacophorus_translineatus",0.0651046310821018,"Rhacophorus_translineatus"
"Theloderma_lateriticum",0.0641008133555404,"Theloderma_lateriticum"
"Rhacophorus_prasinatus",0.0669556810863156,"Rhacophorus_prasinatus"
"Rhacophorus_nigropalmatus",0.068719843071544,"Rhacophorus_nigropalmatus"
"Rhacophorus_baluensis",0.065362547956796,"Rhacophorus_baluensis"
"Chiromantis_cherrapunjiae",0.0678165872035793,"Chiromantis_cherrapunjiae"
"Rhacophorus_norhayatii",0.0702937279954691,"Rhacophorus_norhayatii"
"Rhacophorus_reinwardtii",0.0639928364848516,"Rhacophorus_reinwardtii"
"Rhacophorus_borneensis",0.0698887346775659,"Rhacophorus_borneensis"
"Feihyla_fuhua",0.0710726959755293,"Feihyla_fuhua"
"Rhacophorus_rhodopus",0.0652554887549636,"Rhacophorus_rhodopus"
"Rhacophorus_bipunctatus",0.0687104405890766,"Rhacophorus_bipunctatus"
"Rhacophorus_helenae",0.065069254985653,"Rhacophorus_helenae"
"Rhacophorus_kio",0.0657181176750562,"Rhacophorus_kio"
"Rhacophorus_margaritifer",0.0684786803693208,"Rhacophorus_margaritifer"
"Rhacophorus_robertingeri",0.0671066216660275,"Rhacophorus_robertingeri"
"Rhacophorus_prominanus",0.069238601597717,"Rhacophorus_prominanus"
"Chiromantis_punctatus",0.0704255285513279,"Chiromantis_punctatus"
"Rhacophorus_dulitensis",0.069645943576051,"Rhacophorus_dulitensis"
"Rhacophorus_modestus",0.0693710874893611,"Rhacophorus_modestus"
"Rhacophorus_notater",0.066745459902062,"Rhacophorus_notater"
"Theloderma_phrynoderma",0.0651752544108602,"Theloderma_phrynoderma"
"Rhacophorus_pardalis",0.0683193296747656,"Rhacophorus_pardalis"
"Chiromantis_shyamrupus",0.0617673086918477,"Chiromantis_shyamrupus"
"Rhacophorus_spelaeus",0.0624315711893792,"Rhacophorus_spelaeus"
"Rhacophorus_lateralis",0.0657042135162512,"Rhacophorus_lateralis"
"Rhacophorus_malabaricus",0.0592216388357975,"Rhacophorus_malabaricus"
"Rhacophorus_pseudomalabaricus",0.0625012907797421,"Rhacophorus_pseudomalabaricus"
"Polypedates_hui",0.0964202653593753,"Polypedates_hui"
"Polypedates_discantus",0.0967897161343718,"Polypedates_discantus"
"Polypedates_yaoshanensis",0.097831816769638,"Polypedates_yaoshanensis"
"Polypedates_iskandari",0.0991427459175985,"Polypedates_iskandari"
"Polypedates_taeniatus",0.091083859950727,"Polypedates_taeniatus"
"Polypedates_leucomystax",0.0925219616729764,"Polypedates_leucomystax"
"Polypedates_teraiensis",0.100017918614818,"Polypedates_teraiensis"
"Polypedates_impresus",0.0998581333436461,"Polypedates_impresus"
"Polypedates_mutus",0.087854411762243,"Polypedates_mutus"
"Polypedates_megacephalus",0.0804547181415975,"Polypedates_megacephalus"
"Polypedates_braueri",0.0813588819659953,"Polypedates_braueri"
"Polypedates_macrotis",0.0733918559897625,"Polypedates_macrotis"
"Polypedates_occidentalis",0.0708816107963954,"Polypedates_occidentalis"
"Polypedates_maculatus",0.0650433004124783,"Polypedates_maculatus"
"Polypedates_hecticus",0.0669697946919679,"Polypedates_hecticus"
"Polypedates_cruciger",0.0665933976948448,"Polypedates_cruciger"
"Polypedates_pseudocruciger",0.065351725960101,"Polypedates_pseudocruciger"
"Polypedates_colletti",0.0613037476247802,"Polypedates_colletti"
"Polypedates_subansiriensis",0.0625828810293615,"Polypedates_subansiriensis"
"Polypedates_ranwellai",0.0599942078602849,"Polypedates_ranwellai"
"Polypedates_chlorophthalmus",0.0559154761760425,"Polypedates_chlorophthalmus"
"Polypedates_assamensis",0.0601970524197176,"Polypedates_assamensis"
"Polypedates_otilophus",0.0592229864006047,"Polypedates_otilophus"
"Polypedates_insularis",0.0605435650491262,"Polypedates_insularis"
"Polypedates_zed",0.0595223983233346,"Polypedates_zed"
"Taruga_longinasus",0.0590064126161946,"Taruga_longinasus"
"Taruga_fastigo",0.0570296090762677,"Taruga_fastigo"
"Taruga_eques",0.0593496407299338,"Taruga_eques"
"Ghatixalus_asterops",0.0590160027199683,"Ghatixalus_asterops"
"Ghatixalus_variabilis",0.0548751286065093,"Ghatixalus_variabilis"
"Chiromantis_vittatus",0.0465697492936765,"Chiromantis_vittatus"
"Chiromantis_hansenae",0.0488580788589618,"Chiromantis_hansenae"
"Chiromantis_inexpectatus",0.0472485275897701,"Chiromantis_inexpectatus"
"Feihyla_palpebralis",0.0499794683871506,"Feihyla_palpebralis"
"Rhacophorus_marmoridorsum",0.0502416395718712,"Rhacophorus_marmoridorsum"
"Chiromantis_dudhwaensis",0.0561471174809648,"Chiromantis_dudhwaensis"
"Chiromantis_samkosensis",0.0544971608849325,"Chiromantis_samkosensis"
"Feihyla_kajau",0.0529226923065775,"Feihyla_kajau"
"Rhacophorus_calcadensis",0.0563196992452284,"Rhacophorus_calcadensis"
"Rhacophorus_laoshan",0.054816517734595,"Rhacophorus_laoshan"
"Chiromantis_petersii",0.0523701835372838,"Chiromantis_petersii"
"Chiromantis_xerampelina",0.0518756266841726,"Chiromantis_xerampelina"
"Chiromantis_rufescens",0.0546332343610822,"Chiromantis_rufescens"
"Chiromantis_nongkhorensis",0.0523856904850762,"Chiromantis_nongkhorensis"
"Chiromantis_doriae",0.0571621909179937,"Chiromantis_doriae"
"Theloderma_corticale",0.0580346922484122,"Theloderma_corticale"
"Theloderma_gordoni",0.0533573039535219,"Theloderma_gordoni"
"Rhacophorus_hoanglienensis",0.0523872926716725,"Rhacophorus_hoanglienensis"
"Rhacophorus_tuberculatus",0.0568786352845749,"Rhacophorus_tuberculatus"
"Theloderma_leporosum",0.0531213730829719,"Theloderma_leporosum"
"Rhacophorus_barisani",0.0579176617738405,"Rhacophorus_barisani"
"Theloderma_truongsonense",0.0538603266656927,"Theloderma_truongsonense"
"Theloderma_nebulosum",0.0527452027567014,"Theloderma_nebulosum"
"Rhacophorus_viridis",0.0495069817514414,"Rhacophorus_viridis"
"Theloderma_bicolor",0.0547695431825204,"Theloderma_bicolor"
"Theloderma_rhododiscus",0.0456815361011773,"Theloderma_rhododiscus"
"Rhacophorus_jarujini",0.0494285277929004,"Rhacophorus_jarujini"
"Theloderma_asperum",0.046549604158738,"Theloderma_asperum"
"Theloderma_stellatum",0.0500676528594791,"Theloderma_stellatum"
"Theloderma_palliatum",0.0492568695300325,"Theloderma_palliatum"
"Theloderma_ryabovi",0.0472660777586409,"Theloderma_ryabovi"
"Nyctixalus_margaritifer",0.0448372350649876,"Nyctixalus_margaritifer"
"Nyctixalus_pictus",0.0438865079020382,"Nyctixalus_pictus"
"Nyctixalus_spinosus",0.0482263337503776,"Nyctixalus_spinosus"
"Liuixalus_ocellatus",0.050627841613178,"Liuixalus_ocellatus"
"Liuixalus_romeri",0.0487077134582243,"Liuixalus_romeri"
"Liuixalus_hainanus",0.0502558581801462,"Liuixalus_hainanus"
"Dendrobatorana_dorsalis",0.0537210710710557,"Dendrobatorana_dorsalis"
"Buergeria_robusta",0.0401130586593924,"Buergeria_robusta"
"Buergeria_oxycephala",0.0418039422886078,"Buergeria_oxycephala"
"Buergeria_buergeri",0.0423423348094498,"Buergeria_buergeri"
"Buergeria_pollicaris",0.0409451908102158,"Buergeria_pollicaris"
"Buergeria_japonica",0.0412701245287237,"Buergeria_japonica"
"Gephyromantis_blanci",0.0691576450776882,"Gephyromantis_blanci"
"Gephyromantis_runewsweeki",0.0677987652588338,"Gephyromantis_runewsweeki"
"Gephyromantis_enki",0.0701452042451449,"Gephyromantis_enki"
"Gephyromantis_boulengeri",0.0665504647620935,"Gephyromantis_boulengeri"
"Gephyromantis_eiselti",0.0693911053075769,"Gephyromantis_eiselti"
"Gephyromantis_mafy",0.0695815715941996,"Gephyromantis_mafy"
"Gephyromantis_thelenae",0.0678011516714903,"Gephyromantis_thelenae"
"Gephyromantis_verrucosus",0.0704403337009778,"Gephyromantis_verrucosus"
"Gephyromantis_hintelmannae",0.0639693946523041,"Gephyromantis_hintelmannae"
"Gephyromantis_decaryi",0.0676643051845235,"Gephyromantis_decaryi"
"Gephyromantis_leucocephalus",0.0680610997090097,"Gephyromantis_leucocephalus"
"Gephyromantis_corvus",0.0577415125615076,"Gephyromantis_corvus"
"Gephyromantis_azzurrae",0.0582720937951571,"Gephyromantis_azzurrae"
"Gephyromantis_atsingy",0.0598824230200534,"Gephyromantis_atsingy"
"Gephyromantis_pseudoasper",0.062537414861718,"Gephyromantis_pseudoasper"
"Gephyromantis_malagasius",0.0530948576082968,"Gephyromantis_malagasius"
"Gephyromantis_striatus",0.0526407747869614,"Gephyromantis_striatus"
"Gephyromantis_horridus",0.0591699858462157,"Gephyromantis_horridus"
"Gephyromantis_ventrimaculatus",0.0554566280990004,"Gephyromantis_ventrimaculatus"
"Gephyromantis_klemmeri",0.0553802787242644,"Gephyromantis_klemmeri"
"Gephyromantis_silvanus",0.0536325408515779,"Gephyromantis_silvanus"
"Gephyromantis_rivicola",0.0570104775572249,"Gephyromantis_rivicola"
"Gephyromantis_webbi",0.0550457057714362,"Gephyromantis_webbi"
"Gephyromantis_asper",0.0594482953715239,"Gephyromantis_asper"
"Gephyromantis_tahotra",0.0585979614710851,"Gephyromantis_tahotra"
"Gephyromantis_ambohitra",0.0602087555626585,"Gephyromantis_ambohitra"
"Gephyromantis_ranjomavo",0.0586146060805018,"Gephyromantis_ranjomavo"
"Gephyromantis_tandroka",0.0600832774018476,"Gephyromantis_tandroka"
"Gephyromantis_schilfi",0.0583982068086362,"Gephyromantis_schilfi"
"Gephyromantis_salegy",0.0566191065796109,"Gephyromantis_salegy"
"Gephyromantis_leucomaculatus",0.0542715956258962,"Gephyromantis_leucomaculatus"
"Gephyromantis_zavona",0.0550071861502703,"Gephyromantis_zavona"
"Gephyromantis_moseri",0.0563425893611955,"Gephyromantis_moseri"
"Gephyromantis_granulatus",0.0528516941137963,"Gephyromantis_granulatus"
"Gephyromantis_tschenki",0.0586645240715173,"Gephyromantis_tschenki"
"Gephyromantis_cornutus",0.0607718290372992,"Gephyromantis_cornutus"
"Gephyromantis_redimitus",0.0576295260271138,"Gephyromantis_redimitus"
"Gephyromantis_spiniferus",0.0566245740064645,"Gephyromantis_spiniferus"
"Gephyromantis_sculpturatus",0.0587506597541158,"Gephyromantis_sculpturatus"
"Gephyromantis_luteus",0.0595937299454089,"Gephyromantis_luteus"
"Gephyromantis_plicifer",0.0591619171496806,"Gephyromantis_plicifer"
"Mantidactylus_ulcerosus",0.0735928112073728,"Mantidactylus_ulcerosus"
"Mantidactylus_bellyi",0.0698371305783002,"Mantidactylus_bellyi"
"Mantidactylus_betsileanus",0.070079322889754,"Mantidactylus_betsileanus"
"Mantidactylus_noralottae",0.0699647983433156,"Mantidactylus_noralottae"
"Mantidactylus_tricinctus",0.0733496814775034,"Mantidactylus_tricinctus"
"Mantidactylus_madecassus",0.075955032424741,"Mantidactylus_madecassus"
"Mantidactylus_curtus",0.0698901342216062,"Mantidactylus_curtus"
"Mantidactylus_pauliani",0.0729955182171738,"Mantidactylus_pauliani"
"Mantidactylus_alutus",0.0733804249292862,"Mantidactylus_alutus"
"Mantidactylus_delormei",0.0690780763127934,"Mantidactylus_delormei"
"Mantidactylus_brevipalmatus",0.070600784962011,"Mantidactylus_brevipalmatus"
"Mantidactylus_paidroa",0.073233446193735,"Mantidactylus_paidroa"
"Mantidactylus_albofrenatus",0.0696249618521343,"Mantidactylus_albofrenatus"
"Mantidactylus_aerumnalis",0.0693957798238653,"Mantidactylus_aerumnalis"
"Mantidactylus_opiparis",0.0703210339749848,"Mantidactylus_opiparis"
"Mantidactylus_charlotteae",0.0676099042556471,"Mantidactylus_charlotteae"
"Mantidactylus_melanopleura",0.0658952910080876,"Mantidactylus_melanopleura"
"Mantidactylus_zipperi",0.0691053025241874,"Mantidactylus_zipperi"
"Mantidactylus_biporus",0.0702477876997995,"Mantidactylus_biporus"
"Mantidactylus_lugubris",0.0649573704306288,"Mantidactylus_lugubris"
"Mantidactylus_zolitschka",0.0663803507623541,"Mantidactylus_zolitschka"
"Mantidactylus_femoralis",0.0639405671099206,"Mantidactylus_femoralis"
"Mantidactylus_mocquardi",0.0659463915082917,"Mantidactylus_mocquardi"
"Mantidactylus_ambohimitombi",0.0615850462604295,"Mantidactylus_ambohimitombi"
"Mantidactylus_ambreensis",0.065665555775517,"Mantidactylus_ambreensis"
"Mantidactylus_majori",0.0628375072408925,"Mantidactylus_majori"
"Mantidactylus_argenteus",0.0625066533233614,"Mantidactylus_argenteus"
"Mantidactylus_cowanii",0.0593974501111875,"Mantidactylus_cowanii"
"Mantidactylus_grandidieri",0.0619283930304787,"Mantidactylus_grandidieri"
"Mantidactylus_bourgati",0.0608199909396208,"Mantidactylus_bourgati"
"Mantidactylus_guttulatus",0.0626613705077911,"Mantidactylus_guttulatus"
"Boehmantis_microtympanum",0.0599126182261736,"Boehmantis_microtympanum"
"Spinomantis_nussbaumi",0.0579961590075005,"Spinomantis_nussbaumi"
"Spinomantis_brunae",0.057486548405639,"Spinomantis_brunae"
"Spinomantis_guibei",0.0608830328734189,"Spinomantis_guibei"
"Spinomantis_massi",0.0580501509341212,"Spinomantis_massi"
"Spinomantis_bertini",0.0590481941475873,"Spinomantis_bertini"
"Spinomantis_microtis",0.0583374429677772,"Spinomantis_microtis"
"Spinomantis_tavaratra",0.0548778616984256,"Spinomantis_tavaratra"
"Spinomantis_fimbriatus",0.0545368991286283,"Spinomantis_fimbriatus"
"Spinomantis_aglavei",0.0552137205196007,"Spinomantis_aglavei"
"Spinomantis_phantasticus",0.0549892943853177,"Spinomantis_phantasticus"
"Spinomantis_peraccae",0.05485162584768,"Spinomantis_peraccae"
"Spinomantis_elegans",0.0532931366063833,"Spinomantis_elegans"
"Guibemantis_pulcher",0.0599387057079139,"Guibemantis_pulcher"
"Guibemantis_tasifotsy",0.0605919009800023,"Guibemantis_tasifotsy"
"Guibemantis_flavobrunneus",0.0570172328058211,"Guibemantis_flavobrunneus"
"Guibemantis_punctatus",0.0652768315137466,"Guibemantis_punctatus"
"Guibemantis_wattersoni",0.0602221237287378,"Guibemantis_wattersoni"
"Guibemantis_liber",0.0635306624115581,"Guibemantis_liber"
"Guibemantis_bicalcaratus",0.0590090285888133,"Guibemantis_bicalcaratus"
"Guibemantis_methueni",0.0626522898503345,"Guibemantis_methueni"
